"hgnc_symbol","ensembl_gene_id","chromosome_name","start_position","end_position","entrezgene_id"
"STAC3","ENSG00000185482","12",57243453,57251188,246329
"SP1","ENSG00000185591","12",53380176,53416446,6667
"DBX2","ENSG00000185610","12",45014672,45051099,440097
"NDUFA4L2","ENSG00000185633","12",57234903,57240715,56901
"EP400P1","ENSG00000185684","12",132084283,132131639,NA
"KRT5","ENSG00000186081","12",52514575,52520530,3852
"CENATAC","ENSG00000186166","11",118998138,119015793,338657
"BCL9L","ENSG00000186174","11",118893875,118925608,283149
"POLR1D","ENSG00000186184","13",27620742,27744237,51082
"PPP1CC","ENSG00000186298","12",110719680,110742939,5501
"BCDIN3D","ENSG00000186666","12",49836043,49843106,144233
"TPCN1","ENSG00000186815","12",113221050,113298585,53373
"ZDHHC17","ENSG00000186908","12",76764103,76853696,23390
"NAP1L1","ENSG00000187109","12",76036585,76084735,4673
"MCRS1","ENSG00000187778","12",49556544,49568145,10445
"RILPL1","ENSG00000188026","12",123470054,123533719,353116
"H2AX","ENSG00000188486","11",119093854,119095467,3014
"TMEM120B","ENSG00000188735","12",121712752,121783001,144404
"LRRK2","ENSG00000188906","12",40196744,40369285,120892
"ALKBH2","ENSG00000189046","12",109088188,109093631,121642
"ARID2","ENSG00000189079","12",45729706,45908040,196528
"MYBPC1","ENSG00000196091","12",101568353,101686028,4604
"MPHOSPH8","ENSG00000196199","13",19633659,19673441,54737
"ZBTB44","ENSG00000196323","11",130226677,130314917,29068
"ZNF140","ENSG00000196387","12",133080474,133107526,7699
"ZNF605","ENSG00000196458","12",132918306,132956306,100289635
"MYL6B","ENSG00000196465","12",56152256,56159647,140465
"NCOR2","ENSG00000196498","12",124324415,124567589,9612
"ANAPC7","ENSG00000196510","12",110372900,110403730,51434
"NACA","ENSG00000196531","12",56712305,56731628,4666
"TRAPPC4","ENSG00000196655","11",119018763,119025454,51399
"LINC00173","ENSG00000196668","12",116533422,116536518,100287569
"PPTC7","ENSG00000196850","12",110533245,110583318,160760
"SCN8A","ENSG00000196876","12",51590266,51812864,6334
"ARHGEF12","ENSG00000196914","11",120336413,120489937,23365
"SRGAP1","ENSG00000196935","12",63844700,64162217,57522
"PCBP2","ENSG00000197111","12",53452102,53481162,5094
"RPS26","ENSG00000197728","12",56041351,56044697,6231
"FAM118B","ENSG00000197798","11",126211724,126262984,79607
"TEAD4","ENSG00000197905","12",2959330,3040676,7004
"IRAK4","ENSG00000198001","12",43758944,43789543,51135
"MRPL42","ENSG00000198015","12",93467514,93516214,28977
"ZNF84","ENSG00000198040","12",133037292,133063304,7637
"PRIM1","ENSG00000198056","12",56731296,56752374,5557
"TMEM116","ENSG00000198270","12",111931282,112013185,89894
"PHETA1","ENSG00000198324","12",111360651,111369121,144717
"HYLS1","ENSG00000198331","11",125883614,125900646,219844
"ZNF26","ENSG00000198393","12",132986365,133032952,7574
"TXNRD1","ENSG00000198431","12",104215779,104350307,7296
"MMP17","ENSG00000198598","12",131828393,131851783,4326
"TAFA2","ENSG00000198673","12",61708259,62279150,338811
"CEP290","ENSG00000198707","12",88049016,88142099,80184
"FICD","ENSG00000198855","12",108515277,108525837,11153
"RNU4-2","ENSG00000202538","12",120291763,120291903,26834
"LINC02731","ENSG00000204241","11",134032216,134067936,100128239
"ATXN2","ENSG00000204842","12",111443485,111599676,6311
"TCTN1","ENSG00000204852","12",110614027,110663431,79600
"FAM216A","ENSG00000204856","12",110468415,110490385,29902
"C12orf73","ENSG00000204954","12",103940763,103965708,728568
"SARNP","ENSG00000205323","12",55752463,55817724,84324
"PRR13","ENSG00000205352","12",53441678,53446645,54458
"ETFRF1","ENSG00000205707","12",25195216,25209645,144363
"LOH12CR2","ENSG00000205791","12",12355406,12357067,503693
"KLRC2","ENSG00000205809","12",10426854,10442300,3822
"KLRC3","ENSG00000205810","12",10412315,10420595,3823
"STK38L","ENSG00000211455","12",27243968,27325959,23012
"SLC48A1","ENSG00000211584","12",47753916,47782751,55652
"TAS2R15P","ENSG00000212125","12",10964425,10965352,NA
"TAS2R14","ENSG00000212127","12",10937408,11171573,50840
"TAS2R14","ENSG00000212127","12",10937408,11171573,106707243
"SNORA53","ENSG00000212443","12",98599635,98599883,677832
"LINC01089","ENSG00000212694","12",121795267,121803906,338799
"","ENSG00000213144","12",119194850,119195394,NA
"RPL18AP3","ENSG00000213442","12",104265309,104265836,NA
"KLRK1","ENSG00000213809","12",10372353,10391874,22914
"KLRK1","ENSG00000213809","12",10372353,10391874,100528032
"PHB2","ENSG00000215021","12",6965327,6970780,11331
"CD27-AS1","ENSG00000215039","12",6439001,6451567,678655
"LINC02449","ENSG00000215241","12",8235415,8242564,101927905
"NTM-AS1","ENSG00000224795","11",131622451,131663583,NA
"WASH8P","ENSG00000226210","12",14522,32015,100288778
"PSPC1-AS2","ENSG00000226352","13",19674624,19675884,NA
"FAM66C","ENSG00000226711","12",8180209,8216151,NA
"","ENSG00000227081","12",3211663,3211917,NA
"RPL41","ENSG00000229117","12",56116590,56117967,6171
"PRH1","ENSG00000231887","12",10824960,11171608,5554
"FTH1P7","ENSG00000232187","13",22696023,22696574,NA
"RPS11P5","ENSG00000232888","12",132825701,132826184,NA
"MIPEPP3","ENSG00000233325","13",21298139,21306373,NA
"LINC00463","ENSG00000234056","13",25172828,25180079,101928922
"MAPKAPK5-AS1","ENSG00000234608","12",111839764,111842902,51275
"C12orf75","ENSG00000235162","12",105235290,105396097,387882
"TRHDE-AS1","ENSG00000236333","12",72249964,72276954,NA
"LINC00987","ENSG00000237248","12",9240003,9257960,100499405
"GOLGA2P5","ENSG00000238105","12",100156357,100173659,55592
"SCARNA12","ENSG00000238795","12",6967337,6967606,677777
"RPL32P27","ENSG00000239617","12",48903418,48903813,NA
"RPS2P5","ENSG00000240342","12",118246084,118246962,NA
"RPL13P5","ENSG00000240370","12",6873389,6884741,NA
"ARHGEF25","ENSG00000240771","12",57610180,57617245,115557
"","ENSG00000243024","12",64222337,64397065,NA
"RPL5P30","ENSG00000243431","11",118560690,118561580,NA
"A2M-AS1","ENSG00000245105","12",9065163,9068689,144571
"RASSF8-AS1","ENSG00000246695","12",25936683,25959765,NA
"H2AJ","ENSG00000246705","12",14774383,14778002,55766
"PGAM5","ENSG00000247077","12",132710819,132722734,192111
"PCED1B-AS1","ENSG00000247774","12",47205898,47216456,100233209
"","ENSG00000247903","12",26971586,26979582,NA
"NRAV","ENSG00000248008","12",120488079,120495946,100506668
"DSTNP2","ENSG00000248593","12",6884682,6885786,171220
"DNAH10OS","ENSG00000250091","12",123925461,123934984,NA
"","ENSG00000250132","12",974133,991190,NA
"","ENSG00000250166","12",22409237,22618868,NA
"GPR162","ENSG00000250510","12",6821624,6829972,27239
"ATXN7L3B","ENSG00000253719","12",74537835,74545430,552889
"TPTE2P1","ENSG00000253771","13",24924677,24968487,NA
"DNAJB6P1","ENSG00000254612","11",127940913,127941654,NA
"","ENSG00000254909","11",119005727,119005934,NA
"","ENSG00000254941","11",124807822,124808269,NA
"EID3","ENSG00000255150","12",104303739,104305205,493861
"","ENSG00000255176","11",118636620,118638097,NA
"MIR100HG","ENSG00000255248","11",122028325,122556721,399959
"","ENSG00000255384","11",118433121,118435206,NA
"","ENSG00000255455","11",130866254,130870247,NA
"LINC02440","ENSG00000255618","12",118773031,118775137,NA
"PABPC1P4","ENSG00000255642","12",63822021,63823895,NA
"LINC02389","ENSG00000255693","12",64883394,64990646,NA
"AGAP2-AS1","ENSG00000255737","12",57726271,57728356,100130776
"PXN-AS1","ENSG00000255857","12",120201291,120213231,NA
"","ENSG00000255916","12",132329850,132331575,101928416
"","ENSG00000255992","12",131924736,131929351,NA
"","ENSG00000256008","12",120628830,120641591,NA
"SBNO1-AS1","ENSG00000256092","12",123363868,123366113,NA
"ZNF10","ENSG00000256223","12",133130575,133159465,7556
"HMBS","ENSG00000256269","11",119084866,119093549,3145
"CACNA1C-AS2","ENSG00000256271","12",2668500,2672220,100874235
"","ENSG00000256427","12",9240406,9261050,NA
"SMIM10L1","ENSG00000256537","12",11171194,11176016,100129361
"","ENSG00000256540","12",166856,182399,NA
"","ENSG00000256552","12",8320381,8369555,NA
"LINC02361","ENSG00000256576","12",132186735,132189695,100996246
"SLC6A12-AS1","ENSG00000256577","12",203642,205094,101929384
"","ENSG00000256654","12",4909867,5026012,NA
"KLRA1P","ENSG00000256667","12",10588063,10599669,NA
"","ENSG00000256673","12",9398355,9414851,NA
"KDM2B-DT","ENSG00000256742","12",121580792,121593504,NA
"","ENSG00000256955","12",131857420,131864538,NA
"GATC","ENSG00000257218","12",120446444,120463749,283459
"","ENSG00000257303","12",56300076,56317992,NA
"","ENSG00000257337","12",53012884,53054450,283335
"","ENSG00000257433","12",47706083,47742294,NA
"","ENSG00000257511","12",32726383,32727387,NA
"GALNT4","ENSG00000257594","12",89519412,89524796,8693
"MYG1-AS1","ENSG00000257605","12",53298655,53300314,NA
"GIHCG","ENSG00000257698","12",57930115,57936345,NA
"CPNE8-AS1","ENSG00000257718","12",38906451,38909592,NA
"CNPY2","ENSG00000257727","12",56309842,56316119,10330
"","ENSG00000257740","12",56308868,56309449,NA
"PRANCR","ENSG00000257815","12",69901918,70243379,101928062
"","ENSG00000258056","12",55729104,55730852,105369779
"BCDIN3D-AS1","ENSG00000258057","12",49827913,49841143,100286844
"","ENSG00000258199","12",56162359,56190284,NA
"NR4A1AS","ENSG00000259884","12",52058459,52059503,NA
"","ENSG00000260329","12",106954029,106955497,NA
"PAN3-AS1","ENSG00000261485","13",28136843,28138193,NA
"","ENSG00000261799","12",273954,277123,NA
"","ENSG00000268069","12",47784923,47786002,NA
"","ENSG00000269892","12",6742985,6743641,NA
"","ENSG00000269903","12",57814494,57814926,NA
"","ENSG00000270039","12",57803838,57804415,NA
"","ENSG00000270175","12",53500162,53500936,NA
"ATP2B1-AS1","ENSG00000271614","12",89708959,89712590,NA
"","ENSG00000272173","12",6943508,6944604,NA
"","ENSG00000272186","11",119067374,119067698,NA
"","ENSG00000272368","12",50112197,50165618,NA
"","ENSG00000272849","12",121797511,121801972,NA
"","ENSG00000273015","12",45718046,45727775,NA
"GRIN2B","ENSG00000273079","12",13437942,13982002,2904
"","ENSG00000273568","12",131934642,131934928,NA
"","ENSG00000273628","13",24933006,24936796,NA
"","ENSG00000273680","12",29332733,29333383,NA
"","ENSG00000273765","12",48360920,48361377,NA
"","ENSG00000273987","12",75333798,75334486,NA
"","ENSG00000274029","12",121190868,121191518,NA
"","ENSG00000274105","12",32728169,32729024,NA
"","ENSG00000274292","12",121800797,121803403,NA
"","ENSG00000274315","12",29331434,29331936,NA
"","ENSG00000274560","12",101696002,101696450,NA
"","ENSG00000274682","12",40978744,40979244,NA
"","ENSG00000274987","12",25210652,25211233,NA
"","ENSG00000275180","12",62603909,62604399,NA
"","ENSG00000275286","12",44498616,44499158,NA
"","ENSG00000275367","12",8217758,8221115,NA
"","ENSG00000275409","12",118430147,118430699,NA
"","ENSG00000275476","12",29277397,29277882,NA
"","ENSG00000275560","12",12718973,12719521,NA
"","ENSG00000275703","12",6899752,6900212,NA
"","ENSG00000275759","12",118428281,118428870,NA
"","ENSG00000275764","12",27037100,27038960,NA
"","ENSG00000275854","12",32736930,32737660,NA
"","ENSG00000275963","12",12648939,12649713,NA
"","ENSG00000275964","13",19863858,19865048,NA
"ORAI1","ENSG00000276045","12",121626550,121642677,84876
"","ENSG00000276148","12",32725248,32725660,NA
"","ENSG00000276691","12",47788426,47788971,NA
"","ENSG00000276718","12",6466537,6467135,NA
"","ENSG00000276900","12",31729117,31731204,NA
"","ENSG00000277020","13",20564708,20567045,NA
"","ENSG00000277283","12",120116907,120119000,NA
"","ENSG00000277715","12",106250759,106252786,NA
"","ENSG00000277873","12",118024817,118025518,NA
"","ENSG00000278126","12",51201684,51202581,NA
"","ENSG00000278266","12",127147149,127150081,NA
"","ENSG00000278291","13",20699307,20703718,NA
"","ENSG00000278376","11",118791254,118793137,NA
"","ENSG00000279090","11",132403360,132404060,NA
"","ENSG00000279113","12",132332005,132332432,NA
"","ENSG00000279135","13",20712431,20714146,NA
"","ENSG00000279233","12",125138245,125141711,NA
"","ENSG00000279360","12",110056916,110057275,NA
"","ENSG00000280088","12",100032325,100034074,NA
"","ENSG00000280120","12",123152324,123153377,NA
"GSEC","ENSG00000280832","11",126340889,126355587,NA
"","ENSG00000282022","12",8858143,8915276,NA
"MYCBP2","ENSG00000005810","13",77044657,77327094,23077
"FBXL3","ENSG00000005812","13",76992598,77027195,26224
"MAP3K9","ENSG00000006432","14",70722526,70809534,4293
"POMT2","ENSG00000009830","14",77274956,77320883,29954
"BTBD7","ENSG00000011114","14",93237550,93333092,55727
"UBR7","ENSG00000012963","14",93207241,93229215,55148
"MAP4K5","ENSG00000012983","14",50418501,50561126,11183
"ANGEL1","ENSG00000013523","14",76786009,76826246,23357
"CCDC88C","ENSG00000015133","14",91271323,91417844,440193
"MNAT1","ENSG00000020426","14",60734742,60969965,4331
"SAMD4A","ENSG00000020577","14",54566117,54793315,23034
"NRXN3","ENSG00000021645","14",78170373,79868291,9369
"AQR","ENSG00000021776","15",34851782,34969742,9716
"ZNF839","ENSG00000022976","14",102317377,102342702,55778
"AKAP11","ENSG00000023516","13",42272152,42323261,11215
"SNAPC1","ENSG00000023608","14",61762420,61796428,6617
"PRKCH","ENSG00000027075","14",61187559,61550976,5583
"SLC39A9","ENSG00000029364","14",69398015,69462390,55334
"ARID4A","ENSG00000032219","14",58298504,58373887,5926
"FUT8","ENSG00000033170","14",65410592,65744121,2530
"APBA2","ENSG00000034053","15",28884483,29118315,321
"CYP46A1","ENSG00000036530","14",99684298,99727301,10858
"MYO16","ENSG00000041515","13",108596152,109208005,23026
"TDP1","ENSG00000042088","14",89954939,90044764,55775
"SPATA7","ENSG00000042317","14",88384924,88470350,55812
"ZIC2","ENSG00000043355","13",99981784,99986765,7546
"FAM214A","ENSG00000047346","15",52581317,52709817,56204
"JKAMP","ENSG00000050130","14",59484443,59505410,51528
"FOXN3","ENSG00000053254","14",89124871,89619149,1112
"AP5M1","ENSG00000053770","14",57268924,57298742,55745
"SYNE2","ENSG00000054654","14",63761899,64226433,23224
"PLEKHH1","ENSG00000054690","14",67533290,67589612,57475
"GALC","ENSG00000054983","14",87837820,87993665,2581
"LTK","ENSG00000062524","15",41503637,41513887,4058
"ADCK1","ENSG00000063761","14",77800109,77935014,57143
"IPO5","ENSG00000065150","13",97953658,98024296,3843
"ATXN3","ENSG00000066427","14",92044496,92106621,4287
"GOLGA5","ENSG00000066455","14",92794305,92839947,9950
"EML1","ENSG00000066629","14",99737693,99942060,2009
"KIF26A","ENSG00000066735","14",104138723,104180894,26153
"ATG2B","ENSG00000066739","14",96279195,96363341,55102
"TP53BP1","ENSG00000067369","15",43403061,43510728,7158
"ATP11A","ENSG00000068650","13",112690329,112887168,23250
"PIGB","ENSG00000069943","15",55318960,55355648,9488
"MAPK6","ENSG00000069956","15",51952106,52067375,5597
"GNB5","ENSG00000069966","15",52115100,52191392,10681
"RAB27A","ENSG00000069974","15",55202966,55319113,5873
"SPTB","ENSG00000070182","14",64746283,64879907,6710
"TMEM260","ENSG00000070269","14",56488354,56650606,54916
"EXOC5","ENSG00000070367","14",57200507,57268905,10640
"PTPN21","ENSG00000070778","14",88465778,88555007,11099
"VASH1","ENSG00000071246","14",76761468,76783015,22846
"SEL1L","ENSG00000071537","14",81471547,81533853,6400
"RDH11","ENSG00000072042","14",67676800,67695793,51109
"ACTN1","ENSG00000072110","14",68874128,68979440,87
"ZFYVE26","ENSG00000072121","14",67727374,67816590,23503
"MPP5","ENSG00000072415","14",67240713,67336061,64398
"FERMT2","ENSG00000073712","14",52857268,52952435,10979
"FRY","ENSG00000073910","13",31846713,32299125,10129
"MARK3","ENSG00000075413","14",103385377,103503831,4140
"PPP2R5C","ENSG00000078304","14",101761798,101927989,5527
"PSEN1","ENSG00000080815","14",73136418,73223691,5663
"MOK","ENSG00000080823","14",102224500,102305190,5891
"HSP90AA1","ENSG00000080824","14",102080742,102139699,3320
"AP4E1","ENSG00000081014","15",50908672,51005895,23431
"EXD2","ENSG00000081177","14",69191511,69244020,55218
"ARG2","ENSG00000081181","14",67619920,67651708,384
"DIS3","ENSG00000083520","13",72752169,72782096,22894
"PIBF1","ENSG00000083535","13",72782133,73016461,10464
"TDRD3","ENSG00000083544","13",60396457,60573878,81550
"NUFIP1","ENSG00000083635","13",44939249,44989471,26747
"PDS5B","ENSG00000083642","13",32586452,32778019,23047
"L2HGDH","ENSG00000087299","14",50237563,50312229,79944
"TXNDC16","ENSG00000087301","14",52430596,52552522,57544
"RTRAF","ENSG00000087302","14",51989514,52010694,51637
"DOCK9","ENSG00000088387","13",98793429,99086625,23348
"ANKRD10","ENSG00000088448","13",110878540,110915069,55608
"TGDS","ENSG00000088451","13",94574054,94596242,23483
"PPP1R13B","ENSG00000088808","14",103733195,103847575,23368
"DDX24","ENSG00000089737","14",94048287,94081212,57062
"ZBTB25","ENSG00000089775","14",64449106,64505213,7597
"RCOR1","ENSG00000089902","14",102592649,102730561,23186
"GPATCH2L","ENSG00000089916","14",76151916,76254342,55668
"PAPOLA","ENSG00000090060","14",96501433,96567111,10914
"CCNK","ENSG00000090061","14",99481169,99535044,8812
"PSME1","ENSG00000092010","14",24136163,24138967,5720
"PPP2R3C","ENSG00000092020","14",35085467,35122517,55012
"HAUS4","ENSG00000092036","14",22946228,22957161,54930
"JPH4","ENSG00000092051","14",23568035,23578790,84502
"MYH7","ENSG00000092054","14",23412740,23435660,4625
"SLC7A8","ENSG00000092068","14",23125295,23183674,23428
"OSGEP","ENSG00000092094","14",20446401,20455089,55644
"SLC22A17","ENSG00000092096","14",23346306,23352912,51310
"RNF31","ENSG00000092098","14",24146683,24160660,55072
"SCFD1","ENSG00000092108","14",30622291,30737694,23256
"G2E3","ENSG00000092140","14",30559158,30620064,55632
"HECTD1","ENSG00000092148","14",31100112,31207804,25831
"HNRNPC","ENSG00000092199","14",21209136,21269494,3183
"SUPT16H","ENSG00000092201","14",21351476,21384019,11198
"TOX4","ENSG00000092203","14",21476597,21499175,9878
"GEMIN2","ENSG00000092208","14",39114223,39136973,8487
"TGM1","ENSG00000092295","14",24249114,24264432,7051
"TINF2","ENSG00000092330","14",24239643,24242674,26277
"TRPM7","ENSG00000092439","15",50552473,50686797,54822
"TYRO3","ENSG00000092445","15",41557675,41583589,7301
"CAPN3","ENSG00000092529","15",42359498,42412949,825
"SNAP23","ENSG00000092531","15",42491233,42545356,8773
"CEP170B","ENSG00000099814","14",104865268,104896770,283638
"KCNK10","ENSG00000100433","14",88180103,88326907,54207
"ABHD4","ENSG00000100439","14",22598237,22613215,63874
"KHNYN","ENSG00000100441","14",24429286,24441843,23351
