Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Cellular Component	GO:0098688	parallel fiber to Purkinje cell synapse	 	9.124E-6	6.186E-3	4.759E-4	3.377E-3	8	33	CADPS2,ATP2B3,CNTN6,CALB2,GRID2,GRM4,P2RX6,UNC13C
GO: Cellular Component	GO:0031674	I band	 	1.011E-5	6.857E-3	4.898E-4	3.476E-3	18	166	PDE4B,OBSCN,ACTC1,PARVB,RYR3,ADRA1A,TCAP,PDLIM4,SPHKAP,CSRP2,PARVA,AHNAK2,NEB,KCNA5,PYGM,NRAP,KRT19,MYOZ3
GO: Cellular Component	GO:0043005	neuron projection	 	1.146E-5	7.772E-3	4.989E-4	3.541E-3	90	1738	EPHB2,PCP4,PCSK1,PCSK5,PDE4B,OPN4,DHRS3,MBP,ADCYAP1,SPTBN5,MET,CPNE6,CLIC5,SCN9A,TRPV2,FLRT1,CNGB1,UNC13B,VGF,TSHZ3,CIB1,HTR1E,KLHL1,HTR2C,PNMT,HTR7,WFS1,ITGA8,NLGN1,ORAI2,SLA,PDLIM4,ARHGAP4,BCL11B,LRRTM2,CST3,CST5,SV2C,SLC2A13,CTSZ,MX2,PRPH,GABRE,GABRG1,GAD1,RELN,IMPA1,SPINK2,MYO5B,MYO7A,CPLX2,PALMD,DCC,PTGER3,PTGER4,CNTN6,NRP1,RGMA,NEFH,GDPD5,KCNA4,GLRA2,NMB,SLC17A6,NPTX1,DRD2,CALB2,HDAC5,HCN4,RBM3,CAMK2D,LAMA2,CASP5,GRID2,GRIK4,AHCYL2,GRM4,GRM7,CRB1,GAL,P2RX6,UNC13C,PCDH8,MARCKS,CDH13,HRH3,EPHA3,TPBG,HDC,EPHA5
GO: Cellular Component	GO:0030018	Z disc	 	1.177E-5	7.983E-3	4.989E-4	3.541E-3	17	152	PDE4B,OBSCN,PARVB,RYR3,ADRA1A,TCAP,PDLIM4,SPHKAP,CSRP2,PARVA,AHNAK2,NEB,KCNA5,PYGM,NRAP,KRT19,MYOZ3
GO: Cellular Component	GO:0045211	postsynaptic membrane	 	1.319E-5	8.946E-3	5.145E-4	3.652E-3	28	346	EPHB2,MET,ADRA1A,TRPV2,HTR7,NLGN1,PDLIM4,LRRTM2,CADPS2,MX2,GABRE,GABRG1,KCTD8,DCC,PCDH17,NRP1,KCNA4,GLRA2,DRD2,NPTX2,GRID1,GRID2,GRIK4,GRM7,P2RX6,GSG1L,PCDH8,MARCKS
GO: Cellular Component	GO:0099699	integral component of synaptic membrane	 	1.366E-5	9.262E-3	5.145E-4	3.652E-3	22	237	EPHB2,ADRA1A,HTR7,NLGN1,LRRTM2,ATP2B3,GABRE,DCC,PCDH17,NRP1,KCNA4,DRD2,SYT6,GRID1,GRID2,GRIK4,GRM4,GRM7,EFNB1,P2RX6,GSG1L,PCDH8
GO: Cellular Component	GO:0098936	intrinsic component of postsynaptic membrane	 	5.072E-5	3.439E-2	1.734E-3	1.230E-2	18	187	EPHB2,ADRA1A,HTR7,NLGN1,LRRTM2,GABRE,DCC,PCDH17,NRP1,KCNA4,DRD2,GRID1,GRID2,GRIK4,P2RX6,GSG1L,PCDH8,MARCKS
GO: Cellular Component	GO:0030017	sarcomere	 	5.114E-5	3.467E-2	1.734E-3	1.230E-2	21	240	PDE4B,OBSCN,ACTC1,PARVB,RYR3,SMPX,ADRA1A,MYBPHL,TCAP,PDLIM4,SPHKAP,CSRP2,PARVA,AHNAK2,NEB,KCNA5,PYGM,NRAP,KRT19,MYOZ3,TNNT2
GO: Cellular Component	GO:0036477	somatodendritic compartment	 	5.412E-5	3.669E-2	1.747E-3	1.240E-2	65	1197	EPHB2,PCSK1,PCSK5,PDE4B,OPN4,MBP,ADCYAP1,MET,CPNE6,TRPV2,FLRT1,UNC13B,VGF,CIB1,HTR1E,KLHL1,HTR2C,PNMT,HTR7,WFS1,ITGA8,NLGN1,SLA,PDLIM4,LRRTM2,CST3,CST5,MX2,PRPH,GABRE,GABRG1,RELN,IMPA1,MYO5B,CPLX2,PALMD,PDE10A,PTGER3,PTGER4,NRP1,GHR,NEFH,GDPD5,KCNA4,KNG1,DRD2,CALB2,HCN4,RBM3,CAMK2D,LAMA2,CASP5,GRID2,GRIK4,GRM4,GRM7,GAL,P2RX6,TMEM132E,PCDH8,MARCKS,HRH3,TPBG,HDC,EPHA5
GO: Cellular Component	GO:0030016	myofibril	 	7.939E-5	5.383E-2	2.343E-3	1.663E-2	22	266	PDE4B,OBSCN,ACTC1,PARVB,RYR3,SMPX,ADRA1A,MYBPHL,TCAP,PDLIM4,SPHKAP,CSRP2,PARVA,MYH15,AHNAK2,NEB,KCNA5,PYGM,NRAP,KRT19,MYOZ3,TNNT2
GO: Cellular Component	GO:0005797	Golgi medial cisterna	 	7.963E-5	5.399E-2	2.343E-3	1.663E-2	6	23	PCSK5,HLA-A,HLA-B,HLA-F,YIPF1,NUCB2
GO: Cellular Component	GO:0099055	integral component of postsynaptic membrane	 	8.368E-5	5.673E-2	2.343E-3	1.663E-2	17	177	EPHB2,ADRA1A,HTR7,NLGN1,LRRTM2,GABRE,DCC,PCDH17,NRP1,KCNA4,DRD2,GRID1,GRID2,GRIK4,P2RX6,GSG1L,PCDH8
GO: Cellular Component	GO:0005788	endoplasmic reticulum lumen	 	8.639E-5	5.857E-2	2.343E-3	1.663E-2	25	325	PCSK1,PCSK5,MFGE8,VGF,COL5A1,COL5A2,COL10A1,COL11A1,WFS1,TNC,WNT3,WNT5A,COL27A1,WNT7A,TSPAN33,PDGFD,CST3,CTSZ,PDIA5,KNG1,ADAMTSL1,LAMB1,EDN1,LGALS1,LRPAP1
GO: Cellular Component	GO:0043235	receptor complex	 	1.026E-4	6.954E-2	2.674E-3	1.898E-2	31	450	EPHB2,RAMP3,LY96,MET,COL10A1,HTR2C,ITGA8,NLGN1,ACVR1C,MST1R,SKAP1,CAPRIN2,GABRE,GABRG1,KCTD8,ITGA7,NRP1,GHR,NPNT,GPR20,PKD2L1,GRID2,GRIK4,LCP2,GRM7,CD6,CD8A,P2RX6,CALCRL,EPHA3,EPHA5
GO: Cellular Component	GO:0044306	neuron projection terminus	 	2.875E-4	1.949E-1	7.220E-3	5.124E-2	22	291	PCSK1,ADCYAP1,FLRT1,CNGB1,UNC13B,PNMT,HTR7,LRRTM2,PRPH,GAD1,CPLX2,PTGER4,DRD2,CALB2,HCN4,GRIK4,GRM4,GRM7,GAL,UNC13C,MARCKS,TPBG
GO: Cellular Component	GO:0016529	sarcoplasmic reticulum	 	3.301E-4	2.238E-1	7.992E-3	5.672E-2	10	81	RYR3,TMEM38A,SGCD,SLN,RASD1,CLEC18B,PYGM,CA4,CAMK2D,GSTM5
GO: Cellular Component	GO:0005927	muscle tendon junction	 	3.424E-4	2.322E-1	8.005E-3	5.681E-2	3	5	SMPX,ITGA7,NRAP
GO: Cellular Component	GO:0042734	presynaptic membrane	 	3.935E-4	2.668E-1	8.893E-3	6.312E-2	18	220	EPHB2,ADRA1A,UNC13B,HTR7,CADPS2,ATP2B3,KCTD8,PCDH17,CNTN6,KCNA4,DRD2,GRIK4,GRM4,GRM7,EFNB1,UNC13C,PCDH8,MARCKS
GO: Cellular Component	GO:0005583	fibrillar collagen trimer	 	4.743E-4	3.215E-1	1.005E-2	7.131E-2	4	12	COL5A1,COL5A2,COL11A1,COL27A1
GO: Cellular Component	GO:0098643	banded collagen fibril	 	4.743E-4	3.215E-1	1.005E-2	7.131E-2	4	12	COL5A1,COL5A2,COL11A1,COL27A1
GO: Cellular Component	GO:0098889	intrinsic component of presynaptic membrane	 	5.436E-4	3.686E-1	1.117E-2	7.926E-2	13	135	EPHB2,ADRA1A,HTR7,ATP2B3,PCDH17,CNTN6,KCNA4,DRD2,GRIK4,GRM4,GRM7,EFNB1,MARCKS
GO: Cellular Component	GO:0098978	glutamatergic synapse	 	6.353E-4	4.307E-1	1.267E-2	8.991E-2	32	522	EPHB2,SYN3,ACTC1,ADRA1A,UNC13B,WNT5A,WNT7A,NLGN1,LRRTM2,PLCXD3,CADPS2,ATP2B3,MYO5B,CPLX2,PCDH17,NRP1,KCNA4,NPTX1,DRD2,NPTX2,SYT6,GRID1,GRID2,GRIK4,GRM4,GRM7,EFNB1,P2RX6,GSG1L,PCDH8,CDH11,MARCKS
GO: Cellular Component	GO:0016528	sarcoplasm	 	7.711E-4	5.228E-1	1.494E-2	1.060E-1	10	90	RYR3,TMEM38A,SGCD,SLN,RASD1,CLEC18B,PYGM,CA4,CAMK2D,GSTM5
GO: Cellular Component	GO:0150034	distal axon	 	9.170E-4	6.217E-1	1.727E-2	1.226E-1	30	489	PCSK1,ADCYAP1,TRPV2,CNGB1,UNC13B,TSHZ3,CIB1,PNMT,HTR7,ORAI2,ARHGAP4,LRRTM2,SLC2A13,CTSZ,PRPH,GAD1,CPLX2,DCC,NRP1,GDPD5,DRD2,CALB2,HDAC5,HCN4,GRIK4,GRM4,GRM7,UNC13C,MARCKS,TPBG
GO: Cellular Component	GO:0043204	perikaryon	 	9.685E-4	6.566E-1	1.775E-2	1.259E-1	17	218	PCSK1,PCSK5,OPN4,ADCYAP1,CPNE6,CIB1,PNMT,ITGA8,PRPH,RELN,CPLX2,PDE10A,NEFH,KNG1,DRD2,GRIK4,GAL
GO: Cellular Component	GO:0005604	basement membrane	 	1.038E-3	7.036E-1	1.852E-2	1.314E-1	12	127	MATN2,COL5A1,NID2,TNC,CST3,CST5,NPNT,LAMA2,LAMA3,LAMB1,FREM3,TGFBI
GO: Cellular Component	GO:0032398	MHC class Ib protein complex	 	1.140E-3	7.731E-1	1.982E-2	1.407E-1	3	7	HLA-A,HLA-B,HLA-F
GO: Cellular Component	GO:0044297	cell body	 	1.181E-3	8.008E-1	2.002E-2	1.421E-1	47	894	EPHB2,PCSK1,PCSK5,OPN4,MBP,ACTC1,ADCYAP1,MET,CPNE6,TRPV2,FLRT1,HSPA1A,VGF,CIB1,KLHL1,PNMT,HTR7,ITGA8,CST3,CST5,SLC2A13,PRPH,RELN,IMPA1,MYO5B,CPLX2,PDE10A,PTGER3,PTGER4,NRP1,GHR,NEFH,GDPD5,KNG1,DRD2,CALB2,HCN4,CAMK2D,RBP1,CASP5,GRIK4,GRM7,GAL,P2RX6,TMEM132E,HDC,EPHA5
GO: Cellular Component	GO:0030425	dendrite	 	1.396E-3	9.467E-1	2.233E-2	1.585E-1	45	853	EPHB2,PCSK1,PCSK5,PDE4B,OPN4,MET,CPNE6,TRPV2,UNC13B,CIB1,HTR1E,KLHL1,HTR2C,PNMT,HTR7,WFS1,ITGA8,NLGN1,SLA,PDLIM4,LRRTM2,MX2,GABRE,GABRG1,RELN,MYO5B,CPLX2,PALMD,NEFH,KCNA4,DRD2,CALB2,RBM3,LAMA2,GRID2,GRIK4,GRM4,GRM7,P2RX6,PCDH8,MARCKS,HRH3,TPBG,HDC,EPHA5
GO: Cellular Component	GO:0097447	dendritic tree	 	1.396E-3	9.467E-1	2.233E-2	1.585E-1	45	853	EPHB2,PCSK1,PCSK5,PDE4B,OPN4,MET,CPNE6,TRPV2,UNC13B,CIB1,HTR1E,KLHL1,HTR2C,PNMT,HTR7,WFS1,ITGA8,NLGN1,SLA,PDLIM4,LRRTM2,MX2,GABRE,GABRG1,RELN,MYO5B,CPLX2,PALMD,NEFH,KCNA4,DRD2,CALB2,RBM3,LAMA2,GRID2,GRIK4,GRM4,GRM7,P2RX6,PCDH8,MARCKS,HRH3,TPBG,HDC,EPHA5
GO: Cellular Component	GO:0030424	axon	 	1.416E-3	9.601E-1	2.233E-2	1.585E-1	47	902	EPHB2,PCP4,PCSK1,OPN4,MBP,ADCYAP1,CPNE6,SCN9A,TRPV2,CNGB1,UNC13B,TSHZ3,CIB1,PNMT,HTR7,ORAI2,ARHGAP4,LRRTM2,CST3,CST5,SLC2A13,CTSZ,MX2,PRPH,GAD1,RELN,IMPA1,CPLX2,DCC,CNTN6,NRP1,NEFH,GDPD5,KCNA4,SLC17A6,DRD2,CALB2,HDAC5,HCN4,CAMK2D,GRIK4,GRM4,GRM7,UNC13C,MARCKS,TPBG,EPHA5
GO: Cellular Component	GO:0043679	axon terminus	 	1.555E-3	1.000E0	2.364E-2	1.678E-1	19	268	PCSK1,ADCYAP1,CNGB1,UNC13B,PNMT,HTR7,LRRTM2,PRPH,GAD1,CPLX2,DRD2,CALB2,HCN4,GRIK4,GRM4,GRM7,UNC13C,MARCKS,TPBG
GO: Cellular Component	GO:0005883	neurofilament	 	1.569E-3	1.000E0	2.364E-2	1.678E-1	4	16	PCP4,PRPH,NRP1,NEFH
GO: Cellular Component	GO:0015629	actin cytoskeleton	 	1.834E-3	1.000E0	2.704E-2	1.919E-1	45	865	WIPF3,OBSCN,ACTC1,RCSD1,PARVB,AFAP1L1,SPTBN5,CLIC5,ANTXR1,NEURL1B,PLEKHH2,ONECUT2,CIB1,NLGN1,PDLIM4,MST1R,ARHGAP6,OSBPL3,PARVA,MYH15,SWAP70,MYO5B,MYO7A,SPTB,NEB,PTGER3,DNALI1,MYO5C,NPFFR2,CCN5,RTKN2,ACTL8,VILL,CA4,TMSB15A,CALB2,KRT19,TMSB15B,MYOZ3,CRB1,SH3PXD2B,AKAP13,TNNT2,MARCKS,EPHA3
GO: Cellular Component	GO:0043025	neuronal cell body	 	2.036E-3	1.000E0	2.937E-2	2.084E-1	42	797	EPHB2,PCSK1,PCSK5,OPN4,MBP,ADCYAP1,MET,CPNE6,FLRT1,VGF,CIB1,KLHL1,PNMT,HTR7,ITGA8,CST3,CST5,PRPH,RELN,IMPA1,MYO5B,CPLX2,PDE10A,PTGER3,PTGER4,NRP1,GHR,NEFH,GDPD5,KNG1,DRD2,CALB2,HCN4,CAMK2D,CASP5,GRIK4,GRM7,GAL,P2RX6,TMEM132E,HDC,EPHA5
GO: Cellular Component	GO:0098797	plasma membrane protein complex	 	2.169E-3	1.000E0	3.064E-2	2.174E-1	35	633	KCNMB2,PDE4B,RAMP3,HLA-A,HLA-B,HLA-F,FZD8,SCN9A,SGCD,WNT3,ITGA8,NLGN1,ACVR1C,GNA14,SKAP1,CACNA2D3,ITGA7,KCNA4,KCNA5,KCNG1,NPNT,HCN4,KRT19,GRID2,GRIK4,CAV2,LCP2,CD6,CD8A,SNTG2,CALCRL,CDH6,CDH11,CDH12,CDH13
GO: Cellular Component	GO:0099056	integral component of presynaptic membrane	 	2.408E-3	1.000E0	3.332E-2	2.365E-1	11	122	EPHB2,ADRA1A,HTR7,ATP2B3,PCDH17,KCNA4,DRD2,GRIK4,GRM4,GRM7,EFNB1
GO: Cellular Component	GO:1903143	adrenomedullin receptor complex	 	3.205E-3	1.000E0	4.261E-2	3.024E-1	2	3	RAMP3,CALCRL
GO: Cellular Component	GO:0034678	integrin alpha8-beta1 complex	 	3.205E-3	1.000E0	4.261E-2	3.024E-1	2	3	ITGA8,NPNT
GO: Cellular Component	GO:0098794	postsynapse	 	3.401E-3	1.000E0	4.434E-2	3.147E-1	42	820	EPHB2,ZDHHC2,PDE4B,SYN3,INSYN1,MET,ADRA1A,TRPV2,UNC13B,HTR7,WNT5A,ITGA8,NLGN1,SLA,PDLIM4,LRRTM2,CADPS2,MX2,GABRE,GABRG1,MYO5B,KCTD8,CPLX2,PALMD,DCC,PCDH17,NRP1,NEFH,KCNA4,GLRA2,DRD2,NPTX2,CAST,LAMA2,GRID1,GRID2,GRIK4,GRM7,P2RX6,GSG1L,PCDH8,MARCKS
GO: Cellular Component	GO:0042612	MHC class I protein complex	 	3.629E-3	1.000E0	4.643E-2	3.295E-1	3	10	HLA-A,HLA-B,HLA-F
GO: Cellular Component	GO:0043195	terminal bouton	 	3.735E-3	1.000E0	4.690E-2	3.329E-1	13	167	ADCYAP1,CNGB1,UNC13B,PNMT,LRRTM2,PRPH,CPLX2,CALB2,HCN4,GRIK4,GRM4,GRM7,UNC13C
GO: Cellular Component	GO:0030133	transport vesicle	 	4.001E-3	1.000E0	4.932E-2	3.500E-1	29	516	PCSK1,PDE4B,SYN3,HLA-A,HLA-B,HLA-F,RAB3C,YIPF1,UNC13B,VGF,RPH3AL,HTR7,WFS1,RAB3D,SYT10,SV2C,SLC2A13,CADPS2,IL33,CA4,SLC17A6,RAB12,NPTX1,DRD2,STON1,SYT6,CAV2,EDN1,UNC13C
Pathway	M3008	Genes encoding structural ECM glycoproteins	MSigDB C2 BIOCARTA (v7.5.1)	1.748E-10	3.875E-7	3.847E-7	3.185E-6	28	195	THSD4,MATN2,VIT,SLIT2,MFGE8,MGP,AEBP1,SPON2,NID2,TNC,TSKU,RELN,VWDE,CCN5,NELL1,COCH,PXDN,NPNT,VWA3A,LAMA2,LAMA3,LAMB1,TECTA,TGFBI,LGI2,VWA5A,PCOLCE2,TNFAIP6
Pathway	M5884	Ensemble of genes encoding core extracellular matrix including ECM glycoproteins, collagens and proteoglycans	MSigDB C2 BIOCARTA (v7.5.1)	4.239E-10	9.398E-7	3.847E-7	3.185E-6	33	273	THSD4,MATN2,VIT,SLIT2,MFGE8,MGP,AEBP1,SPON2,COL5A1,COL5A2,NID2,COL10A1,COL11A1,TNC,COL27A1,TSKU,RELN,VWDE,CCN5,NELL1,COCH,PXDN,NPNT,VWA3A,LAMA2,LAMA3,LAMB1,TECTA,TGFBI,LGI2,VWA5A,PCOLCE2,TNFAIP6
Pathway	M5889	Ensemble of genes encoding extracellular matrix and extracellular matrix-associated proteins 	MSigDB C2 BIOCARTA (v7.5.1)	5.205E-10	1.154E-6	3.847E-7	3.185E-6	74	1009	THSD4,PCSK5,ADAMTS19,MATN2,VIT,SLIT2,MFGE8,MGP,AEBP1,SPON2,AGT,PLAU,PLOD2,COL5A1,COL5A2,NID2,SEMA3C,COL10A1,COL11A1,ADAMTS2,TNC,WNT3,WNT5A,COL27A1,WNT7A,WNT2B,TSKU,SCUBE1,TNFSF13B,FRZB,PDGFD,CLEC4G,CST3,CST5,WNT10A,IL1B,FAM20A,CTSZ,RELN,ADAM19,CLEC18B,INHBA,GDF10,VWDE,CCN5,NELL1,BMP8B,COCH,PXDN,ADAMTS9,SULF1,SERPING1,KNG1,NPNT,VWA3A,ADAMTSL1,LAMA2,LAMA3,LAMB1,SEMA5A,ADAMTS8,TECTA,FREM3,LGALS1,LGALS8,TGFBI,SEMA3D,LGI2,VWA5A,CCBE1,TLL1,WFIKKN2,PCOLCE2,TNFAIP6
Pathway	P00012	Cadherin signaling pathway	PantherDB	1.256E-6	2.785E-3	6.962E-4	5.765E-3	19	151	ACTC1,FZD7,FZD8,PCDH19,PCDH10,WNT3,WNT5A,WNT7A,PCDH11Y,WNT2B,WNT10A,PCDH11X,TCF7L2,PCDHB4,CDH6,PCDH8,CDH11,CDH12,CDH13
Pathway	P00057	Wnt signaling pathway	PantherDB	1.743E-6	3.865E-3	7.730E-4	6.401E-3	28	297	ACTC1,FZD7,FZD8,PCDH19,PCDH10,WNT3,WNT5A,WNT7A,PCDH11Y,WNT2B,ACVR1C,GNA14,FRZB,SMARCA2,WNT10A,PCDH11X,TCF7L2,FRAT1,PCDHB4,FRAT2,EDN1,TLE1,CDH6,PCDH8,CDH11,CDH12,CDH13,HELLS
Pathway	M18	Beta1 integrin cell surface interactions	MSigDB C2 BIOCARTA (v7.5.1)	2.487E-6	5.513E-3	9.188E-4	7.609E-3	12	66	PLAU,COL5A1,COL5A2,COL11A1,TNC,ITGA8,ITGA7,NPNT,LAMA2,LAMA3,LAMB1,TGFBI
Pathway	1383054	Defective B3GALTL causes Peters-plus syndrome (PpS)	BioSystems: REACTOME	3.672E-6	8.140E-3	1.163E-3	9.630E-3	9	37	THSD4,ADAMTS19,SPON2,ADAMTS2,ADAMTS9,ADAMTSL1,THSD7A,SEMA5A,ADAMTS8
Pathway	1268735	O-glycosylation of TSR domain-containing proteins	BioSystems: REACTOME	5.878E-6	1.303E-2	1.629E-3	1.349E-2	9	39	THSD4,ADAMTS19,SPON2,ADAMTS2,ADAMTS9,ADAMTSL1,THSD7A,SEMA5A,ADAMTS8
Pathway	M13380	Neuroactive ligand-receptor interaction	MSigDB C2 BIOCARTA (v7.5.1)	8.174E-5	1.812E-1	2.014E-2	1.668E-1	23	272	ADRA1A,HTR1E,HTR2C,HTR7,GABRE,GABRG1,PTGER3,PTGER4,BDKRB2,GHR,NPFFR2,GPR83,GLRA2,DRD2,GRID1,GRID2,GRIK4,GRM4,GRM7,P2RX6,P2RY6,CALCRL,HRH3
Pathway	83053	Neuroactive ligand-receptor interaction	BioSystems: KEGG	1.020E-4	2.261E-1	2.261E-2	1.872E-1	23	276	ADRA1A,HTR1E,HTR2C,HTR7,GABRE,GABRG1,PTGER3,PTGER4,BDKRB2,GHR,NPFFR2,GPR83,GLRA2,DRD2,GRID1,GRID2,GRIK4,GRM4,GRM7,P2RX6,P2RY6,CALCRL,HRH3
Pathway	1269544	GPCR ligand binding	BioSystems: REACTOME	1.157E-4	2.565E-1	2.332E-2	1.931E-1	32	452	OPN4,RAMP3,ADCYAP1,FZD7,FZD8,ADRA1A,AGT,HTR1E,HTR2C,HTR7,WNT3,WNT5A,WNT7A,WNT2B,WNT10A,PTGER3,PTGER4,BDKRB2,NPFFR2,NMB,KNG1,DRD2,LPAR5,GRM4,GRM7,GRP,EDN1,GAL,P2RY6,GPR68,CALCRL,HRH3
Pathway	M7098	ECM-receptor interaction	MSigDB C2 BIOCARTA (v7.5.1)	1.535E-4	3.403E-1	2.836E-2	2.349E-1	11	84	COL5A1,COL5A2,COL11A1,TNC,ITGA8,SV2C,RELN,ITGA7,LAMA2,LAMA3,LAMB1
Pathway	1383049	Diseases associated with O-glycosylation of proteins	BioSystems: REACTOME	1.879E-4	4.165E-1	3.008E-2	2.491E-1	9	59	THSD4,ADAMTS19,SPON2,ADAMTS2,ADAMTS9,ADAMTSL1,THSD7A,SEMA5A,ADAMTS8
Pathway	M39563	ncRNAs involved in Wnt signaling in hepatocellular carcinoma	MSigDB C2 BIOCARTA (v7.5.1)	1.899E-4	4.211E-1	3.008E-2	2.491E-1	11	86	FZD7,FZD8,PLAU,WNT3,WNT5A,WNT7A,WNT2B,WNT10A,TCF7L2,FRAT1,FRAT2
Pathway	M39699	Wnt signaling in kidney disease	MSigDB C2 BIOCARTA (v7.5.1)	2.078E-4	4.607E-1	3.071E-2	2.543E-1	7	36	FZD7,FZD8,WNT3,WNT5A,WNT7A,WNT2B,WNT10A
Disease	C0233514	Abnormal behavior	DisGeNET BeFree	5.720E-8	4.870E-4	4.870E-4	4.689E-3	58	766	EPHB2,EYA4,PDE4B,HLA-B,MBP,CHI3L1,TTR,ADCYAP1,TWIST1,ADRA1A,PCDH19,SLC30A10,UNC13B,VGF,TSHZ3,DEAF1,HTR2C,HTR7,WFS1,FOSB,WNT5A,WNT7A,PCDH11Y,GTF2IRD1,ZIC1,ARHGAP6,ISG15,SLN,CADPS2,IL1B,GAD1,RELN,IMPA1,PDE10A,PTGER4,BDKRB2,RGMA,PTPRG,PAX8,GLRA2,DIO3,CAMTA1,DRD2,HDAC5,NUCB2,GRID1,GRIK4,GPR88,GRM7,GRP,CD6,NR2E1,AKAP13,TSHZ1,LGR6,PC,CDH13,HRH3
Disease	C1263846	Attention deficit hyperactivity disorder	DisGeNET BeFree	1.117E-5	9.510E-2	4.142E-2	3.988E-1	37	481	SYN3,PHLDA2,TWIST1,MFGE8,PTCHD1,ADRA1A,AGT,FHIT,SLC30A10,CIB1,HTR1E,HTR2C,ADAMTS2,CARTPT,HAMP,IL1B,GAD1,RELN,MYO5B,CPLX2,LXN,PDE10A,CNTN6,NRP1,PTPRG,NPNT,DRD2,GRM7,ZBBX,GAL,CD38,TSHZ1,PC,CDH11,CDH13,HRH3,EPHA5
Disease	C0005586	Bipolar Disorder	DisGeNET Curated	1.538E-5	1.309E-1	4.142E-2	3.988E-1	36	469	PDE4B,SYN3,ADCYAP1,MFGE8,ADRA1A,AGT,VGF,HTR2C,WFS1,NLGN1,PLCXD3,IL1B,GABRG1,GAD1,RELN,IMPA1,FSTL5,CPLX2,PDE10A,BDKRB2,CNTN6,ULK4,DLX1,NNMT,SLC17A6,DRD2,TCF7L2,HDAC5,THSD7A,GRID1,GRIK4,GRM4,GRM7,GAL,NR2E1,PC
Disease	C0004352	Autistic Disorder	DisGeNET BeFree	2.860E-5	2.435E-1	4.142E-2	3.988E-1	53	826	EPHB2,PDE4B,HLA-B,MBP,RYR3,MET,MFGE8,PTCHD1,H4C12,PCDH19,AGT,PCDH10,TSHZ3,DEAF1,HTR2C,HTR7,TNC,PCDH11Y,NLGN1,STXBP6,SMARCA2,CADPS2,IL1B,GABRG1,GAD1,RELN,CNTN6,CNTNAP5,PXDN,GLDC,GLRA2,DLX1,DLX2,DIAPH3,DRD2,NPTX2,CALB2,CAST,PCDHB4,LAMB1,PKD2L1,SEMA5A,GRID2,GRIK4,GRM7,GRP,OTX1,TLL1,CD38,SNTG2,PAX6,CDH11,CDH13
Disease	C0004936	Mental disorders	DisGeNET BeFree	3.716E-5	3.164E-1	4.142E-2	3.988E-1	47	709	EPHB2,PDE4B,HLA-B,MBP,CHI3L1,TMEM200A,ADCYAP1,ADRA1A,AGT,UNC13B,VGF,DEAF1,HTR2C,HTR7,WFS1,FOSB,PCDH11Y,POU3F1,CARTPT,ISG15,SLN,CADPS2,IL1B,GAD1,RELN,PDE10A,BDKRB2,RGMA,PTPRG,PAX8,BHLHE22,MICA,DRD2,NUCB2,PKD2L1,GRID1,GRIK4,CTXN3,GPR88,GRM7,GRP,NR2E1,LGR6,PAX6,CDH13,HRH3,EPHA3
Disease	C1856266	Coronal craniosynostosis	DisGeNET BeFree	5.259E-5	4.478E-1	4.142E-2	3.988E-1	4	7	TWIST1,ZIC1,BCL11B,EFNB1
Disease	C1838701	DEAFNESS, AUTOSOMAL RECESSIVE 2	DisGeNET BeFree	5.259E-5	4.478E-1	4.142E-2	3.988E-1	4	7	WFS1,MYO7A,COCH,TECTA
Disease	C0178824	Reactive Hyperemia	DisGeNET Curated	5.910E-5	5.032E-1	4.142E-2	3.988E-1	5	13	ADCYAP1,AGT,IL1B,BDKRB2,KNG1
Disease	C0333233	Active Hyperemia	DisGeNET Curated	5.910E-5	5.032E-1	4.142E-2	3.988E-1	5	13	ADCYAP1,AGT,IL1B,BDKRB2,KNG1
Disease	C0020452	Hyperemia	DisGeNET Curated	5.910E-5	5.032E-1	4.142E-2	3.988E-1	5	13	ADCYAP1,AGT,IL1B,BDKRB2,KNG1
Disease	C0042484	Venous Engorgement	DisGeNET Curated	5.910E-5	5.032E-1	4.142E-2	3.988E-1	5	13	ADCYAP1,AGT,IL1B,BDKRB2,KNG1
Disease	C0036341	Schizophrenia	DisGeNET Curated	6.308E-5	5.370E-1	4.142E-2	3.988E-1	53	851	KLF12,PDE4B,SYN3,HLA-A,HLA-B,MBP,HLA-J,CHI3L1,ADCYAP1,MET,ADRA1A,MICB,SNX31,HSPA1A,HTR2C,HTR7,ITGA8,NLGN1,HHAT,SMARCA2,CADPS2,IL1B,PDE7B,GAD1,RELN,MYO5B,ACSM1,CPLX2,DCC,PTGER3,PCDH17,SOCS2,RTKN2,DIO3,ULK4,DLX1,NNMT,SLC17A6,DRD2,TCF7L2,RBP1,LAMA2,GRID1,GRIK4,CTXN3,GRM4,LHX6,GRM7,SEMA3D,LPL,NR2E1,PAX6,PCDH8
Disease	C3711374	Nonsyndromic Deafness	DisGeNET BeFree	6.325E-5	5.385E-1	4.142E-2	3.988E-1	14	115	EYA4,SMPX,CLIC5,COL11A1,CIB1,WFS1,TNC,AIRE,MYH15,MYO7A,DNALI1,COCH,TECTA,TMEM132E
